"show_city","show_town","province","city","electoral_district","town","village","candidate_no","candidate_name","political_party","party_name","vote_count"
"臺北市","臺北市第08選區","63","000","08","000","","1","李傅中武","1","中國國民黨","2257"
"臺北市","臺北市第08選區","63","000","08","000","","2","高為人","90","親民黨","502"
"臺北市","松山區","63","000","08","010","","1","李傅中武","1","中國國民黨","141"
"臺北市","松山區","63","000","08","010","","2","高為人","90","親民黨","34"
"臺北市","信義區","63","000","08","020","","1","李傅中武","1","中國國民黨","158"
"臺北市","信義區","63","000","08","020","","2","高為人","90","親民黨","37"
"臺北市","大安區","63","000","08","030","","1","李傅中武","1","中國國民黨","199"
"臺北市","大安區","63","000","08","030","","2","高為人","90","親民黨","38"
"臺北市","中山區","63","000","08","040","","1","李傅中武","1","中國國民黨","208"
"臺北市","中山區","63","000","08","040","","2","高為人","90","親民黨","69"
"臺北市","中正區","63","000","08","050","","1","李傅中武","1","中國國民黨","95"
"臺北市","中正區","63","000","08","050","","2","高為人","90","親民黨","27"
"臺北市","大同區","63","000","08","060","","1","李傅中武","1","中國國民黨","99"
"臺北市","大同區","63","000","08","060","","2","高為人","90","親民黨","15"
"臺北市","萬華區","63","000","08","070","","1","李傅中武","1","中國國民黨","196"
"臺北市","萬華區","63","000","08","070","","2","高為人","90","親民黨","43"
"臺北市","文山區","63","000","08","080","","1","李傅中武","1","中國國民黨","321"
"臺北市","文山區","63","000","08","080","","2","高為人","90","親民黨","49"
"臺北市","南港區","63","000","08","090","","1","李傅中武","1","中國國民黨","148"
"臺北市","南港區","63","000","08","090","","2","高為人","90","親民黨","23"
"臺北市","內湖區","63","000","08","100","","1","李傅中武","1","中國國民黨","261"
"臺北市","內湖區","63","000","08","100","","2","高為人","90","親民黨","63"
"臺北市","士林區","63","000","08","110","","1","李傅中武","1","中國國民黨","223"
"臺北市","士林區","63","000","08","110","","2","高為人","90","親民黨","58"
"臺北市","北投區","63","000","08","120","","1","李傅中武","1","中國國民黨","208"
"臺北市","北投區","63","000","08","120","","2","高為人","90","親民黨","46"
"高雄市","高雄市第13選區","64","000","13","000","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","629"
"高雄市","高雄市第13選區","64","000","13","000","","2","柯路加 Istanda Ciban","1","中國國民黨","1046"
"高雄市","高雄市第13選區","64","000","13","000","","3","李惠民","999","無黨籍及未經政黨推薦","836"
"高雄市","高雄市第13選區","64","000","13","000","","4","陳幸富","999","無黨籍及未經政黨推薦","1132"
"高雄市","左營區","64","000","13","030","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","132"
"高雄市","左營區","64","000","13","030","","2","柯路加 Istanda Ciban","1","中國國民黨","209"
"高雄市","左營區","64","000","13","030","","3","李惠民","999","無黨籍及未經政黨推薦","66"
"高雄市","左營區","64","000","13","030","","4","陳幸富","999","無黨籍及未經政黨推薦","88"
"高雄市","楠梓區","64","000","13","040","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","214"
"高雄市","楠梓區","64","000","13","040","","2","柯路加 Istanda Ciban","1","中國國民黨","173"
"高雄市","楠梓區","64","000","13","040","","3","李惠民","999","無黨籍及未經政黨推薦","76"
"高雄市","楠梓區","64","000","13","040","","4","陳幸富","999","無黨籍及未經政黨推薦","68"
"高雄市","三民區","64","000","13","050","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","62"
"高雄市","三民區","64","000","13","050","","2","柯路加 Istanda Ciban","1","中國國民黨","149"
"高雄市","三民區","64","000","13","050","","3","李惠民","999","無黨籍及未經政黨推薦","26"
"高雄市","三民區","64","000","13","050","","4","陳幸富","999","無黨籍及未經政黨推薦","47"
"高雄市","路竹區","64","000","13","240","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","8"
"高雄市","路竹區","64","000","13","240","","2","柯路加 Istanda Ciban","1","中國國民黨","11"
"高雄市","路竹區","64","000","13","240","","3","李惠民","999","無黨籍及未經政黨推薦","4"
"高雄市","路竹區","64","000","13","240","","4","陳幸富","999","無黨籍及未經政黨推薦","7"
"高雄市","湖內區","64","000","13","250","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","19"
"高雄市","湖內區","64","000","13","250","","2","柯路加 Istanda Ciban","1","中國國民黨","8"
"高雄市","湖內區","64","000","13","250","","3","李惠民","999","無黨籍及未經政黨推薦","11"
"高雄市","湖內區","64","000","13","250","","4","陳幸富","999","無黨籍及未經政黨推薦","1"
"高雄市","茄萣區","64","000","13","260","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","4"
"高雄市","茄萣區","64","000","13","260","","2","柯路加 Istanda Ciban","1","中國國民黨","7"
"高雄市","茄萣區","64","000","13","260","","3","李惠民","999","無黨籍及未經政黨推薦","4"
"高雄市","茄萣區","64","000","13","260","","4","陳幸富","999","無黨籍及未經政黨推薦","1"
"高雄市","永安區","64","000","13","270","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","6"
"高雄市","永安區","64","000","13","270","","2","柯路加 Istanda Ciban","1","中國國民黨","9"
"高雄市","永安區","64","000","13","270","","3","李惠民","999","無黨籍及未經政黨推薦","2"
"高雄市","永安區","64","000","13","270","","4","陳幸富","999","無黨籍及未經政黨推薦","2"
"高雄市","彌陀區","64","000","13","280","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","1"
"高雄市","彌陀區","64","000","13","280","","2","柯路加 Istanda Ciban","1","中國國民黨","15"
"高雄市","彌陀區","64","000","13","280","","3","李惠民","999","無黨籍及未經政黨推薦","3"
"高雄市","彌陀區","64","000","13","280","","4","陳幸富","999","無黨籍及未經政黨推薦","1"
"高雄市","梓官區","64","000","13","290","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","14"
"高雄市","梓官區","64","000","13","290","","2","柯路加 Istanda Ciban","1","中國國民黨","23"
"高雄市","梓官區","64","000","13","290","","3","李惠民","999","無黨籍及未經政黨推薦","14"
"高雄市","梓官區","64","000","13","290","","4","陳幸富","999","無黨籍及未經政黨推薦","5"
"高雄市","旗山區","64","000","13","300","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","9"
"高雄市","旗山區","64","000","13","300","","2","柯路加 Istanda Ciban","1","中國國民黨","26"
"高雄市","旗山區","64","000","13","300","","3","李惠民","999","無黨籍及未經政黨推薦","7"
"高雄市","旗山區","64","000","13","300","","4","陳幸富","999","無黨籍及未經政黨推薦","10"
"高雄市","甲仙區","64","000","13","330","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","1"
"高雄市","甲仙區","64","000","13","330","","2","柯路加 Istanda Ciban","1","中國國民黨","13"
"高雄市","甲仙區","64","000","13","330","","3","李惠民","999","無黨籍及未經政黨推薦","13"
"高雄市","甲仙區","64","000","13","330","","4","陳幸富","999","無黨籍及未經政黨推薦","5"
"高雄市","杉林區","64","000","13","340","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","25"
"高雄市","杉林區","64","000","13","340","","2","柯路加 Istanda Ciban","1","中國國民黨","75"
"高雄市","杉林區","64","000","13","340","","3","李惠民","999","無黨籍及未經政黨推薦","75"
"高雄市","杉林區","64","000","13","340","","4","陳幸富","999","無黨籍及未經政黨推薦","107"
"高雄市","內門區","64","000","13","350","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","5"
"高雄市","內門區","64","000","13","350","","2","柯路加 Istanda Ciban","1","中國國民黨","6"
"高雄市","內門區","64","000","13","350","","3","李惠民","999","無黨籍及未經政黨推薦","11"
"高雄市","內門區","64","000","13","350","","4","陳幸富","999","無黨籍及未經政黨推薦","1"
"高雄市","那瑪夏區","64","000","13","380","","1","尤嘉聖Umin．Peydang","999","無黨籍及未經政黨推薦","129"
"高雄市","那瑪夏區","64","000","13","380","","2","柯路加 Istanda Ciban","1","中國國民黨","322"
"高雄市","那瑪夏區","64","000","13","380","","3","李惠民","999","無黨籍及未經政黨推薦","524"
"高雄市","那瑪夏區","64","000","13","380","","4","陳幸富","999","無黨籍及未經政黨推薦","789"
"高雄市","高雄市第14選區","64","000","14","000","","1","賴文德","1","中國國民黨","1840"
"高雄市","高雄市第14選區","64","000","14","000","","2","伊斯坦大‧貝雅夫‧正福 Istanda‧Paingav","999","無黨籍及未經政黨推薦","1635"
"高雄市","鹽埕區","64","000","14","010","","1","賴文德","1","中國國民黨","13"
"高雄市","鹽埕區","64","000","14","010","","2","伊斯坦大‧貝雅夫‧正福 Istanda‧Paingav","999","無黨籍及未經政黨推薦","13"
"高雄市","鼓山區","64","000","14","020","","1","賴文德","1","中國國民黨","95"
