"show_city","show_town","province","city","electoral_district","town","village","candidate_no","candidate_name","political_party","party_name","vote_count"
"臺北市","臺北市","63","000","00","000","","1","陳汝斌","210","三等國民公義人權自救黨","1624"
"臺北市","臺北市","63","000","00","000","","2","趙衍慶","999","無黨籍及未經政黨推薦","15898"
"臺北市","臺北市","63","000","00","000","","3","李宏信","999","無黨籍及未經政黨推薦","2621"
"臺北市","臺北市","63","000","00","000","","4","陳永昌","999","無黨籍及未經政黨推薦","1908"
"臺北市","臺北市","63","000","00","000","","5","馮光遠","999","無黨籍及未經政黨推薦","8080"
"臺北市","臺北市","63","000","00","000","","6","連勝文","1","中國國民黨","609932"
"臺北市","臺北市","63","000","00","000","","7","柯文哲","999","無黨籍及未經政黨推薦","853983"
"臺北市","松山區","63","000","00","010","","1","陳汝斌","210","三等國民公義人權自救黨","107"
"臺北市","松山區","63","000","00","010","","2","趙衍慶","999","無黨籍及未經政黨推薦","1254"
"臺北市","松山區","63","000","00","010","","3","李宏信","999","無黨籍及未經政黨推薦","201"
"臺北市","松山區","63","000","00","010","","4","陳永昌","999","無黨籍及未經政黨推薦","144"
"臺北市","松山區","63","000","00","010","","5","馮光遠","999","無黨籍及未經政黨推薦","667"
"臺北市","松山區","63","000","00","010","","6","連勝文","1","中國國民黨","50476"
"臺北市","松山區","63","000","00","010","","7","柯文哲","999","無黨籍及未經政黨推薦","62271"
"臺北市","信義區","63","000","00","020","","1","陳汝斌","210","三等國民公義人權自救黨","158"
"臺北市","信義區","63","000","00","020","","2","趙衍慶","999","無黨籍及未經政黨推薦","1442"
"臺北市","信義區","63","000","00","020","","3","李宏信","999","無黨籍及未經政黨推薦","236"
"臺北市","信義區","63","000","00","020","","4","陳永昌","999","無黨籍及未經政黨推薦","187"
"臺北市","信義區","63","000","00","020","","5","馮光遠","999","無黨籍及未經政黨推薦","648"
"臺北市","信義區","63","000","00","020","","6","連勝文","1","中國國民黨","57216"
"臺北市","信義區","63","000","00","020","","7","柯文哲","999","無黨籍及未經政黨推薦","70023"
"臺北市","大安區","63","000","00","030","","1","陳汝斌","210","三等國民公義人權自救黨","133"
"臺北市","大安區","63","000","00","030","","2","趙衍慶","999","無黨籍及未經政黨推薦","1690"
"臺北市","大安區","63","000","00","030","","3","李宏信","999","無黨籍及未經政黨推薦","312"
"臺北市","大安區","63","000","00","030","","4","陳永昌","999","無黨籍及未經政黨推薦","174"
"臺北市","大安區","63","000","00","030","","5","馮光遠","999","無黨籍及未經政黨推薦","1034"
"臺北市","大安區","63","000","00","030","","6","連勝文","1","中國國民黨","75755"
"臺北市","大安區","63","000","00","030","","7","柯文哲","999","無黨籍及未經政黨推薦","86931"
"臺北市","中山區","63","000","00","040","","1","陳汝斌","210","三等國民公義人權自救黨","151"
"臺北市","中山區","63","000","00","040","","2","趙衍慶","999","無黨籍及未經政黨推薦","1188"
