"show_city","show_town","province","city","electoral_district","town","village","candidate_no","candidate_name","political_party","party_name","vote_count"
"苗栗縣","公館鄉","10","005","07","090","","2","朱仲一Kalih．Tahes．Didiyun","999","無黨籍及未經政黨推薦","4"
"苗栗縣","公館鄉","10","005","07","090","","3","潘秋榮","1","中國國民黨","10"
"苗栗縣","公館鄉","10","005","07","090","","4","謝建宇Delao．Tadi","999","無黨籍及未經政黨推薦","6"
"苗栗縣","銅鑼鄉","10","005","07","100","","1","楊文昌Baiho．Watan","999","無黨籍及未經政黨推薦","6"
"苗栗縣","銅鑼鄉","10","005","07","100","","2","朱仲一Kalih．Tahes．Didiyun","999","無黨籍及未經政黨推薦","2"
"苗栗縣","銅鑼鄉","10","005","07","100","","3","潘秋榮","1","中國國民黨","7"
"苗栗縣","銅鑼鄉","10","005","07","100","","4","謝建宇Delao．Tadi","999","無黨籍及未經政黨推薦","3"
"苗栗縣","南庄鄉","10","005","07","110","","1","楊文昌Baiho．Watan","999","無黨籍及未經政黨推薦","505"
"苗栗縣","南庄鄉","10","005","07","110","","2","朱仲一Kalih．Tahes．Didiyun","999","無黨籍及未經政黨推薦","194"
"苗栗縣","南庄鄉","10","005","07","110","","3","潘秋榮","1","中國國民黨","210"
"苗栗縣","南庄鄉","10","005","07","110","","4","謝建宇Delao．Tadi","999","無黨籍及未經政黨推薦","140"
"苗栗縣","頭屋鄉","10","005","07","120","","1","楊文昌Baiho．Watan","999","無黨籍及未經政黨推薦","7"
"苗栗縣","頭屋鄉","10","005","07","120","","2","朱仲一Kalih．Tahes．Didiyun","999","無黨籍及未經政黨推薦","2"
"苗栗縣","頭屋鄉","10","005","07","120","","3","潘秋榮","1","中國國民黨","7"
"苗栗縣","頭屋鄉","10","005","07","120","","4","謝建宇Delao．Tadi","999","無黨籍及未經政黨推薦","9"
"苗栗縣","三義鄉","10","005","07","130","","1","楊文昌Baiho．Watan","999","無黨籍及未經政黨推薦","7"
"苗栗縣","三義鄉","10","005","07","130","","2","朱仲一Kalih．Tahes．Didiyun","999","無黨籍及未經政黨推薦","0"
"苗栗縣","三義鄉","10","005","07","130","","3","潘秋榮","1","中國國民黨","0"
"苗栗縣","三義鄉","10","005","07","130","","4","謝建宇Delao．Tadi","999","無黨籍及未經政黨推薦","4"
"苗栗縣","西湖鄉","10","005","07","140","","1","楊文昌Baiho．Watan","999","無黨籍及未經政黨推薦","0"
"苗栗縣","西湖鄉","10","005","07","140","","2","朱仲一Kalih．Tahes．Didiyun","999","無黨籍及未經政黨推薦","0"
"苗栗縣","西湖鄉","10","005","07","140","","3","潘秋榮","1","中國國民黨","6"
"苗栗縣","西湖鄉","10","005","07","140","","4","謝建宇Delao．Tadi","999","無黨籍及未經政黨推薦","0"
"苗栗縣","造橋鄉","10","005","07","150","","1","楊文昌Baiho．Watan","999","無黨籍及未經政黨推薦","10"
"苗栗縣","造橋鄉","10","005","07","150","","2","朱仲一Kalih．Tahes．Didiyun","999","無黨籍及未經政黨推薦","7"
"苗栗縣","造橋鄉","10","005","07","150","","3","潘秋榮","1","中國國民黨","1"
"苗栗縣","造橋鄉","10","005","07","150","","4","謝建宇Delao．Tadi","999","無黨籍及未經政黨推薦","3"
"苗栗縣","三灣鄉","10","005","07","160","","1","楊文昌Baiho．Watan","999","無黨籍及未經政黨推薦","4"
"苗栗縣","三灣鄉","10","005","07","160","","2","朱仲一Kalih．Tahes．Didiyun","999","無黨籍及未經政黨推薦","1"
"苗栗縣","三灣鄉","10","005","07","160","","3","潘秋榮","1","中國國民黨","5"
"苗栗縣","三灣鄉","10","005","07","160","","4","謝建宇Delao．Tadi","999","無黨籍及未經政黨推薦","3"
"苗栗縣","獅潭鄉","10","005","07","170","","1","楊文昌Baiho．Watan","999","無黨籍及未經政黨推薦","35"
"苗栗縣","獅潭鄉","10","005","07","170","","2","朱仲一Kalih．Tahes．Didiyun","999","無黨籍及未經政黨推薦","9"
"苗栗縣","獅潭鄉","10","005","07","170","","3","潘秋榮","1","中國國民黨","23"
"苗栗縣","獅潭鄉","10","005","07","170","","4","謝建宇Delao．Tadi","999","無黨籍及未經政黨推薦","2"
"苗栗縣","泰安鄉","10","005","07","180","","1","楊文昌Baiho．Watan","999","無黨籍及未經政黨推薦","40"
"苗栗縣","泰安鄉","10","005","07","180","","2","朱仲一Kalih．Tahes．Didiyun","999","無黨籍及未經政黨推薦","6"
"苗栗縣","泰安鄉","10","005","07","180","","3","潘秋榮","1","中國國民黨","8"
"苗栗縣","泰安鄉","10","005","07","180","","4","謝建宇Delao．Tadi","999","無黨籍及未經政黨推薦","5"
"彰化縣","彰化縣第09選區","10","007","09","000","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","164"
"彰化縣","彰化縣第09選區","10","007","09","000","","2","陳榮妹","1","中國國民黨","685"
"彰化縣","彰化縣第09選區","10","007","09","000","","3","唐顏華","999","無黨籍及未經政黨推薦","327"
"彰化縣","彰化市","10","007","09","010","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","16"
"彰化縣","彰化市","10","007","09","010","","2","陳榮妹","1","中國國民黨","132"
"彰化縣","彰化市","10","007","09","010","","3","唐顏華","999","無黨籍及未經政黨推薦","116"
"彰化縣","鹿港鎮","10","007","09","020","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","18"
"彰化縣","鹿港鎮","10","007","09","020","","2","陳榮妹","1","中國國民黨","94"
"彰化縣","鹿港鎮","10","007","09","020","","3","唐顏華","999","無黨籍及未經政黨推薦","29"
"彰化縣","和美鎮","10","007","09","030","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","2"
"彰化縣","和美鎮","10","007","09","030","","2","陳榮妹","1","中國國民黨","68"
"彰化縣","和美鎮","10","007","09","030","","3","唐顏華","999","無黨籍及未經政黨推薦","35"
"彰化縣","線西鄉","10","007","09","040","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","2"
"彰化縣","線西鄉","10","007","09","040","","2","陳榮妹","1","中國國民黨","5"
"彰化縣","線西鄉","10","007","09","040","","3","唐顏華","999","無黨籍及未經政黨推薦","0"
"彰化縣","伸港鄉","10","007","09","050","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","6"
"彰化縣","伸港鄉","10","007","09","050","","2","陳榮妹","1","中國國民黨","10"
"彰化縣","伸港鄉","10","007","09","050","","3","唐顏華","999","無黨籍及未經政黨推薦","8"
"彰化縣","福興鄉","10","007","09","060","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","4"
"彰化縣","福興鄉","10","007","09","060","","2","陳榮妹","1","中國國民黨","20"
"彰化縣","福興鄉","10","007","09","060","","3","唐顏華","999","無黨籍及未經政黨推薦","7"
"彰化縣","秀水鄉","10","007","09","070","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","2"
"彰化縣","秀水鄉","10","007","09","070","","2","陳榮妹","1","中國國民黨","27"
"彰化縣","秀水鄉","10","007","09","070","","3","唐顏華","999","無黨籍及未經政黨推薦","8"
"彰化縣","花壇鄉","10","007","09","080","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","13"
"彰化縣","花壇鄉","10","007","09","080","","2","陳榮妹","1","中國國民黨","84"
"彰化縣","花壇鄉","10","007","09","080","","3","唐顏華","999","無黨籍及未經政黨推薦","53"
"彰化縣","芬園鄉","10","007","09","090","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","1"
"彰化縣","芬園鄉","10","007","09","090","","2","陳榮妹","1","中國國民黨","15"
"彰化縣","芬園鄉","10","007","09","090","","3","唐顏華","999","無黨籍及未經政黨推薦","2"
"彰化縣","員林市","10","007","09","100","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","13"
"彰化縣","員林市","10","007","09","100","","2","陳榮妹","1","中國國民黨","26"
"彰化縣","員林市","10","007","09","100","","3","唐顏華","999","無黨籍及未經政黨推薦","10"
"彰化縣","溪湖鎮","10","007","09","110","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","9"
"彰化縣","溪湖鎮","10","007","09","110","","2","陳榮妹","1","中國國民黨","29"
"彰化縣","溪湖鎮","10","007","09","110","","3","唐顏華","999","無黨籍及未經政黨推薦","5"
"彰化縣","田中鎮","10","007","09","120","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","8"
"彰化縣","田中鎮","10","007","09","120","","2","陳榮妹","1","中國國民黨","12"
"彰化縣","田中鎮","10","007","09","120","","3","唐顏華","999","無黨籍及未經政黨推薦","3"
"彰化縣","大村鄉","10","007","09","130","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","4"
"彰化縣","大村鄉","10","007","09","130","","2","陳榮妹","1","中國國民黨","19"
"彰化縣","大村鄉","10","007","09","130","","3","唐顏華","999","無黨籍及未經政黨推薦","5"
"彰化縣","埔鹽鄉","10","007","09","140","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","2"
"彰化縣","埔鹽鄉","10","007","09","140","","2","陳榮妹","1","中國國民黨","20"
"彰化縣","埔鹽鄉","10","007","09","140","","3","唐顏華","999","無黨籍及未經政黨推薦","4"
"彰化縣","埔心鄉","10","007","09","150","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","2"
"彰化縣","埔心鄉","10","007","09","150","","2","陳榮妹","1","中國國民黨","20"
"彰化縣","埔心鄉","10","007","09","150","","3","唐顏華","999","無黨籍及未經政黨推薦","3"
"彰化縣","永靖鄉","10","007","09","160","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","3"
"彰化縣","永靖鄉","10","007","09","160","","2","陳榮妹","1","中國國民黨","14"
"彰化縣","永靖鄉","10","007","09","160","","3","唐顏華","999","無黨籍及未經政黨推薦","0"
"彰化縣","社頭鄉","10","007","09","170","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","11"
"彰化縣","社頭鄉","10","007","09","170","","2","陳榮妹","1","中國國民黨","5"
"彰化縣","社頭鄉","10","007","09","170","","3","唐顏華","999","無黨籍及未經政黨推薦","2"
"彰化縣","二水鄉","10","007","09","180","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","8"
"彰化縣","二水鄉","10","007","09","180","","2","陳榮妹","1","中國國民黨","11"
"彰化縣","二水鄉","10","007","09","180","","3","唐顏華","999","無黨籍及未經政黨推薦","1"
"彰化縣","北斗鎮","10","007","09","190","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","3"
"彰化縣","北斗鎮","10","007","09","190","","2","陳榮妹","1","中國國民黨","8"
"彰化縣","北斗鎮","10","007","09","190","","3","唐顏華","999","無黨籍及未經政黨推薦","1"
"彰化縣","二林鎮","10","007","09","200","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","8"
"彰化縣","二林鎮","10","007","09","200","","2","陳榮妹","1","中國國民黨","18"
"彰化縣","二林鎮","10","007","09","200","","3","唐顏華","999","無黨籍及未經政黨推薦","5"
"彰化縣","田尾鄉","10","007","09","210","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","4"
"彰化縣","田尾鄉","10","007","09","210","","2","陳榮妹","1","中國國民黨","8"
"彰化縣","田尾鄉","10","007","09","210","","3","唐顏華","999","無黨籍及未經政黨推薦","3"
"彰化縣","埤頭鄉","10","007","09","220","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","5"
"彰化縣","埤頭鄉","10","007","09","220","","2","陳榮妹","1","中國國民黨","9"
"彰化縣","埤頭鄉","10","007","09","220","","3","唐顏華","999","無黨籍及未經政黨推薦","1"
"彰化縣","芳苑鄉","10","007","09","230","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","9"
"彰化縣","芳苑鄉","10","007","09","230","","2","陳榮妹","1","中國國民黨","11"
"彰化縣","芳苑鄉","10","007","09","230","","3","唐顏華","999","無黨籍及未經政黨推薦","24"
"彰化縣","大城鄉","10","007","09","240","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","4"
"彰化縣","大城鄉","10","007","09","240","","2","陳榮妹","1","中國國民黨","4"
"彰化縣","大城鄉","10","007","09","240","","3","唐顏華","999","無黨籍及未經政黨推薦","0"
"彰化縣","竹塘鄉","10","007","09","250","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","4"
"彰化縣","竹塘鄉","10","007","09","250","","2","陳榮妹","1","中國國民黨","7"
"彰化縣","竹塘鄉","10","007","09","250","","3","唐顏華","999","無黨籍及未經政黨推薦","0"
"彰化縣","溪州鄉","10","007","09","260","","1","阿發瓦特．阿汶薄薄 Awhat．awenpokpok","999","無黨籍及未經政黨推薦","3"
"彰化縣","溪州鄉","10","007","09","260","","2","陳榮妹","1","中國國民黨","9"
"彰化縣","溪州鄉","10","007","09","260","","3","唐顏華","999","無黨籍及未經政黨推薦","2"
"南投縣","南投縣第06選區","10","008","06","000","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","629"
"南投縣","南投縣第06選區","10","008","06","000","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","127"
"南投縣","南投市","10","008","06","010","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","71"
"南投縣","南投市","10","008","06","010","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","22"
"南投縣","埔里鎮","10","008","06","020","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","76"
"南投縣","埔里鎮","10","008","06","020","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","24"
"南投縣","草屯鎮","10","008","06","030","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","48"
"南投縣","草屯鎮","10","008","06","030","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","21"
"南投縣","竹山鎮","10","008","06","040","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","39"
"南投縣","竹山鎮","10","008","06","040","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","5"
"南投縣","集集鎮","10","008","06","050","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","3"
"南投縣","集集鎮","10","008","06","050","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","2"
"南投縣","名間鄉","10","008","06","060","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","19"
"南投縣","名間鄉","10","008","06","060","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","4"
"南投縣","鹿谷鄉","10","008","06","070","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","2"
"南投縣","鹿谷鄉","10","008","06","070","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","0"
"南投縣","中寮鄉","10","008","06","080","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","4"
"南投縣","中寮鄉","10","008","06","080","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","2"
"南投縣","魚池鄉","10","008","06","090","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","218"
"南投縣","魚池鄉","10","008","06","090","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","11"
"南投縣","國姓鄉","10","008","06","100","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","2"
"南投縣","國姓鄉","10","008","06","100","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","6"
"南投縣","水里鄉","10","008","06","110","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","43"
"南投縣","水里鄉","10","008","06","110","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","4"
"南投縣","信義鄉","10","008","06","120","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","47"
"南投縣","信義鄉","10","008","06","120","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","2"
"南投縣","仁愛鄉","10","008","06","130","","1","石慶龍Rungquan．Lhkatafatu","999","無黨籍及未經政黨推薦","57"
"南投縣","仁愛鄉","10","008","06","130","","2","阿給拉．拉哈拜","999","無黨籍及未經政黨推薦","24"
"屏東縣","屏東縣第08選區","10","013","08","000","","1","潘坤福","1","中國國民黨","1165"
"屏東縣","屏東縣第08選區","10","013","08","000","","3","潘簡春樹","999","無黨籍及未經政黨推薦","138"
"屏東縣","屏東縣第08選區","10","013","08","000","","4","潘世杰","16","民主進步黨","916"
"屏東縣","屏東市","10","013","08","010","","1","潘坤福","1","中國國民黨","166"
"屏東縣","屏東市","10","013","08","010","","3","潘簡春樹","999","無黨籍及未經政黨推薦","18"
