"show_city","show_town","province","city","electoral_district","town","village","candidate_no","candidate_name","political_party","party_name","vote_count"
"連江縣","連江縣","09","007","00","000","","1","蘇柏豪","259","樹黨","927"
"連江縣","連江縣","09","007","00","000","","2","朱秀珍","999","無黨籍及未經政黨推薦","1284"
"連江縣","連江縣","09","007","00","000","","3","魏耀乾","999","無黨籍及未經政黨推薦","336"
"連江縣","連江縣","09","007","00","000","","4","劉增應","1","中國國民黨","4861"
"連江縣","南竿鄉","09","007","00","010","","1","蘇柏豪","259","樹黨","542"
"連江縣","南竿鄉","09","007","00","010","","2","朱秀珍","999","無黨籍及未經政黨推薦","871"
"連江縣","南竿鄉","09","007","00","010","","3","魏耀乾","999","無黨籍及未經政黨推薦","169"
"連江縣","南竿鄉","09","007","00","010","","4","劉增應","1","中國國民黨","2594"
"連江縣","北竿鄉","09","007","00","020","","1","蘇柏豪","259","樹黨","135"
"連江縣","北竿鄉","09","007","00","020","","2","朱秀珍","999","無黨籍及未經政黨推薦","147"
"連江縣","北竿鄉","09","007","00","020","","3","魏耀乾","999","無黨籍及未經政黨推薦","51"
"連江縣","北竿鄉","09","007","00","020","","4","劉增應","1","中國國民黨","1139"
"連江縣","莒光鄉","09","007","00","030","","1","蘇柏豪","259","樹黨","100"
"連江縣","莒光鄉","09","007","00","030","","2","朱秀珍","999","無黨籍及未經政黨推薦","182"
"連江縣","莒光鄉","09","007","00","030","","3","魏耀乾","999","無黨籍及未經政黨推薦","76"
"連江縣","莒光鄉","09","007","00","030","","4","劉增應","1","中國國民黨","732"
"連江縣","東引鄉","09","007","00","040","","1","蘇柏豪","259","樹黨","150"
"連江縣","東引鄉","09","007","00","040","","2","朱秀珍","999","無黨籍及未經政黨推薦","84"
"連江縣","東引鄉","09","007","00","040","","3","魏耀乾","999","無黨籍及未經政黨推薦","40"
"連江縣","東引鄉","09","007","00","040","","4","劉增應","1","中國國民黨","396"
"金門縣","金門縣","09","020","00","000","","1","楊鎮浯","1","中國國民黨","23520"
"金門縣","金門縣","09","020","00","000","","2","洪志恒","302","金門高粱黨","832"
"金門縣","金門縣","09","020","00","000","","3","汪承樺","196","教科文預算保障e聯盟","403"
"金門縣","金門縣","09","020","00","000","","4","陳福海","999","無黨籍及未經政黨推薦","22719"
"金門縣","金門縣","09","020","00","000","","5","謝宜璋","999","無黨籍及未經政黨推薦","1389"
"金門縣","金門縣","09","020","00","000","","6","洪和成","999","無黨籍及未經政黨推薦","366"
"金門縣","金城鎮","09","020","00","010","","1","楊鎮浯","1","中國國民黨","8137"
"金門縣","金城鎮","09","020","00","010","","2","洪志恒","302","金門高粱黨","299"
"金門縣","金城鎮","09","020","00","010","","3","汪承樺","196","教科文預算保障e聯盟","120"
"金門縣","金城鎮","09","020","00","010","","4","陳福海","999","無黨籍及未經政黨推薦","5916"
"金門縣","金城鎮","09","020","00","010","","5","謝宜璋","999","無黨籍及未經政黨推薦","412"
"金門縣","金城鎮","09","020","00","010","","6","洪和成","999","無黨籍及未經政黨推薦","106"
"金門縣","金沙鎮","09","020","00","020","","1","楊鎮浯","1","中國國民黨","2974"
"金門縣","金沙鎮","09","020","00","020","","2","洪志恒","302","金門高粱黨","87"
"金門縣","金沙鎮","09","020","00","020","","3","汪承樺","196","教科文預算保障e聯盟","50"
"金門縣","金沙鎮","09","020","00","020","","4","陳福海","999","無黨籍及未經政黨推薦","4412"
"金門縣","金沙鎮","09","020","00","020","","5","謝宜璋","999","無黨籍及未經政黨推薦","151"
"金門縣","金沙鎮","09","020","00","020","","6","洪和成","999","無黨籍及未經政黨推薦","39"
"金門縣","金湖鎮","09","020","00","030","","1","楊鎮浯","1","中國國民黨","4204"
"金門縣","金湖鎮","09","020","00","030","","2","洪志恒","302","金門高粱黨","115"
"金門縣","金湖鎮","09","020","00","030","","3","汪承樺","196","教科文預算保障e聯盟","75"
"金門縣","金湖鎮","09","020","00","030","","4","陳福海","999","無黨籍及未經政黨推薦","5855"
"金門縣","金湖鎮","09","020","00","030","","5","謝宜璋","999","無黨籍及未經政黨推薦","457"
"金門縣","金湖鎮","09","020","00","030","","6","洪和成","999","無黨籍及未經政黨推薦","53"
"金門縣","金寧鄉","09","020","00","040","","1","楊鎮浯","1","中國國民黨","5989"
"金門縣","金寧鄉","09","020","00","040","","2","洪志恒","302","金門高粱黨","206"
"金門縣","金寧鄉","09","020","00","040","","3","汪承樺","196","教科文預算保障e聯盟","140"
"金門縣","金寧鄉","09","020","00","040","","4","陳福海","999","無黨籍及未經政黨推薦","4204"
"金門縣","金寧鄉","09","020","00","040","","5","謝宜璋","999","無黨籍及未經政黨推薦","275"
"金門縣","金寧鄉","09","020","00","040","","6","洪和成","999","無黨籍及未經政黨推薦","90"
"金門縣","烈嶼鄉","09","020","00","050","","1","楊鎮浯","1","中國國民黨","2154"
"金門縣","烈嶼鄉","09","020","00","050","","2","洪志恒","302","金門高粱黨","124"
"金門縣","烈嶼鄉","09","020","00","050","","3","汪承樺","196","教科文預算保障e聯盟","18"
"金門縣","烈嶼鄉","09","020","00","050","","4","陳福海","999","無黨籍及未經政黨推薦","2186"
"金門縣","烈嶼鄉","09","020","00","050","","5","謝宜璋","999","無黨籍及未經政黨推薦","94"
"金門縣","烈嶼鄉","09","020","00","050","","6","洪和成","999","無黨籍及未經政黨推薦","78"
